Date,Open,High,Low,Close,Adj Close,Volume
23 Aug 2024,217.60,219.19,216.50,218.31,209.51,7214000
22 Aug 2024,214.58,216.80,214.34,216.63,207.90,5247100
21 Aug 2024,214.43,215.00,212.84,214.60,205.95,5202300
20 Aug 2024,215.00,216.00,213.68,214.52,205.87,5640000
19 Aug 2024,214.00,215.53,213.82,215.45,206.76,6090800
16 Aug 2024,211.69,214.09,211.59,213.97,205.34,7931200
15 Aug 2024,213.00,213.89,211.10,211.55,203.02,7001000
14 Aug 2024,207.74,210.76,207.12,210.24,201.76,6999800
13 Aug 2024,207.73,208.09,205.40,207.94,199.56,6387800
12 Aug 2024,206.41,207.14,203.66,206.19,197.88,6936000
09 Aug 2024,203.47,206.47,202.90,205.80,197.50,5540200
08 Aug 2024,202.47,204.91,201.79,204.06,195.83,7761200
07 Aug 2024,203.51,205.75,200.20,200.40,192.32,9204400
06 Aug 2024,195.40,202.60,194.00,200.34,192.26,10605800
05 Aug 2024,194.05,196.17,190.90,194.90,187.04,13927000
02 Aug 2024,203.88,204.67,196.89,199.14,191.11,18041700
01 Aug 2024,213.20,213.83,206.38,207.96,199.57,10918600
31 Jul 2024,214.78,216.39,212.67,212.80,204.22,9071600
30 Jul 2024,213.23,215.79,212.96,215.19,206.51,8850700
29 Jul 2024,212.65,213.61,210.55,210.85,202.35,6533600
26 Jul 2024,209.24,213.16,208.62,212.24,203.68,8027800
25 Jul 2024,208.65,210.19,208.05,208.67,200.26,6403800
24 Jul 2024,209.55,212.03,208.07,208.59,200.18,7119000
23 Jul 2024,211.02,211.48,209.35,210.33,201.85,5557300
22 Jul 2024,210.46,212.17,209.71,210.28,201.80,7663200
19 Jul 2024,211.20,212.35,208.92,209.78,201.32,8095900
18 Jul 2024,215.63,216.64,209.24,209.98,201.51,12415100
17 Jul 2024,213.80,217.56,213.27,216.87,208.13,11572500
16 Jul 2024,210.00,213.74,208.08,213.62,205.01,11557000
15 Jul 2024,207.19,211.61,206.72,210.05,201.58,10719700
12 Jul 2024,204.00,207.45,202.10,204.94,196.68,15443400
11 Jul 2024,206.21,208.10,205.38,207.45,199.09,10658100
10 Jul 2024,206.14,207.97,205.58,207.80,199.42,8328500
09 Jul 2024,205.63,209.76,205.45,207.63,199.26,9058900
08 Jul 2024,205.04,206.90,203.97,205.17,196.90,8707000
05 Jul 2024,206.99,207.37,204.52,204.79,196.53,8093100
03 Jul 2024,209.55,210.38,207.65,208.69,199.17,5560900
02 Jul 2024,205.29,208.86,204.77,208.83,199.31,7802900
01 Jul 2024,202.84,207.09,202.66,205.45,196.08,10205800
28 Jun 2024,200.01,202.60,199.30,202.26,193.03,15307600
27 Jun 2024,197.44,199.86,196.90,199.17,190.09,7913500
26 Jun 2024,197.45,197.94,196.28,197.43,188.43,7758600
25 Jun 2024,198.09,200.07,197.74,198.07,189.04,6862500
24 Jun 2024,197.81,199.23,197.10,198.88,189.81,9785900
21 Jun 2024,196.71,197.17,194.22,196.30,187.35,20972100
20 Jun 2024,196.39,199.45,196.11,198.67,189.61,8731100
18 Jun 2024,194.60,197.96,194.13,197.00,188.01,9023000
17 Jun 2024,193.48,195.58,192.64,194.98,186.09,8725400
14 Jun 2024,191.45,194.86,191.42,193.78,184.94,6874000
13 Jun 2024,192.32,194.58,190.88,193.66,184.83,8587800
12 Jun 2024,196.00,196.72,191.31,191.53,182.79,12751300
11 Jun 2024,197.91,197.94,193.60,194.36,185.50,9235300
10 Jun 2024,199.24,200.84,198.44,199.61,190.51,6070800
07 Jun 2024,197.43,200.92,197.01,199.95,190.83,6964500
06 Jun 2024,197.26,198.02,195.33,196.91,187.93,7640300
05 Jun 2024,199.76,199.82,196.92,197.26,188.26,8351600
04 Jun 2024,200.16,201.98,198.28,199.16,190.08,6848300
03 Jun 2024,202.31,202.42,199.19,201.82,192.61,6444300
31 May 2024,199.30,203.30,198.35,202.63,193.39,14417900
30 May 2024,198.56,199.85,198.40,199.33,190.24,6829100
29 May 2024,198.00,198.99,196.89,198.11,189.07,6120000
28 May 2024,199.86,200.41,198.66,199.50,190.40,6910200
24 May 2024,197.75,200.76,197.56,200.71,191.56,7356200
23 May 2024,197.81,198.30,196.07,196.92,187.94,8069400
22 May 2024,199.00,200.94,197.69,198.31,189.27,9425300
21 May 2024,197.00,199.90,196.60,199.52,190.42,14420800
20 May 2024,204.39,205.88,195.40,195.58,186.66,17373300
17 May 2024,203.81,205.05,202.81,204.79,195.45,9260500
16 May 2024,202.22,204.48,201.99,202.47,193.24,8497900
15 May 2024,202.01,202.69,199.77,202.11,192.89,8370000
14 May 2024,199.00,201.58,198.16,201.51,192.32,8596200
13 May 2024,198.80,199.85,198.04,198.73,189.67,7049200
10 May 2024,198.54,199.34,198.27,198.77,189.70,7529800
09 May 2024,195.17,197.59,195.10,197.50,188.49,7977300
08 May 2024,191.00,196.65,191.00,195.65,186.73,9227600
07 May 2024,191.70,192.93,191.65,191.75,183.00,7688800
06 May 2024,191.73,192.20,189.82,192.00,183.24,7911100
03 May 2024,192.00,192.53,188.46,190.51,181.82,8922800
02 May 2024,193.07,193.50,189.52,191.66,182.92,6501700
01 May 2024,192.27,194.46,190.79,191.86,183.11,7445300
30 Apr 2024,192.81,194.99,191.64,191.74,182.99,8153700
29 Apr 2024,193.48,194.26,192.43,193.28,184.46,5387800
26 Apr 2024,193.57,194.87,193.06,193.49,184.66,6413700
25 Apr 2024,192.25,193.94,191.18,193.37,184.55,9802300
